"job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","comapny_name","skills"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","sql"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","python"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","shell"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","sql server"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","azure"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","aws"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","redshift"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","oracle"
50757,"Manager (DB/ETL)","Thane, Maharashtra, India","Full-time","72000.0","2023-08-18 07:14:07","dentsu international","unix"
1018519,"Data Analyst I","India","Full-time","71600.0","2023-11-28 21:12:02","Bristol Myers Squibb","python"
1018519,"Data Analyst I","India","Full-time","71600.0","2023-11-28 21:12:02","Bristol Myers Squibb","r"
1018519,"Data Analyst I","India","Full-time","71600.0","2023-11-28 21:12:02","Bristol Myers Squibb","excel"
76732,"Data Analytics and Reporting Lead","Vadodara, Gujarat, India","Full-time","64800.0","2023-04-13 10:17:02","Civica UK Ltd","sql"
76732,"Data Analytics and Reporting Lead","Vadodara, Gujarat, India","Full-time","64800.0","2023-04-13 10:17:02","Civica UK Ltd","excel"
76732,"Data Analytics and Reporting Lead","Vadodara, Gujarat, India","Full-time","64800.0","2023-04-13 10:17:02","Civica UK Ltd","power bi"
680822,"clinical data manager III","Bengaluru, Karnataka, India","Full-time","64800.0","2023-03-09 17:17:03","Allucent","excel"
680822,"clinical data manager III","Bengaluru, Karnataka, India","Full-time","64800.0","2023-03-09 17:17:03","Allucent","word"
680822,"clinical data manager III","Bengaluru, Karnataka, India","Full-time","64800.0","2023-03-09 17:17:03","Allucent","sharepoint"
680822,"clinical data manager III","Bengaluru, Karnataka, India","Full-time","64800.0","2023-03-09 17:17:03","Allucent","flow"
1401644,"REF38585A - Associate Director - Data Management","Bengaluru, Karnataka, India","Full-time","64800.0","2023-01-19 12:51:43","WNS Global Services","no-sql"
1401644,"REF38585A - Associate Director - Data Management","Bengaluru, Karnataka, India","Full-time","64800.0","2023-01-19 12:51:43","WNS Global Services","sap"
1797441,"IT Data Analytic Architect - Biopharma Commercial","India","Full-time","64800.0","2023-12-22 17:08:01","Merck Group","sql"
1797441,"IT Data Analytic Architect - Biopharma Commercial","India","Full-time","64800.0","2023-12-22 17:08:01","Merck Group","python"
306376,"Project Associate - Data Analytics (Contract)","India","Contractor","64800.0","2023-09-01 23:31:53","Array","sql"
306376,"Project Associate - Data Analytics (Contract)","India","Contractor","64800.0","2023-09-01 23:31:53","Array","python"
306376,"Project Associate - Data Analytics (Contract)","India","Contractor","64800.0","2023-09-01 23:31:53","Array","r"
306376,"Project Associate - Data Analytics (Contract)","India","Contractor","64800.0","2023-09-01 23:31:53","Array","excel"
214915,"Associate Manager - Data Analytics","Hyderabad, Telangana, India","Full-time","64800.0","2023-01-18 01:11:39","Sutherland","sql"
214915,"Associate Manager - Data Analytics","Hyderabad, Telangana, India","Full-time","64800.0","2023-01-18 01:11:39","Sutherland","sql server"
214915,"Associate Manager - Data Analytics","Hyderabad, Telangana, India","Full-time","64800.0","2023-01-18 01:11:39","Sutherland","azure"
214915,"Associate Manager - Data Analytics","Hyderabad, Telangana, India","Full-time","64800.0","2023-01-18 01:11:39","Sutherland","oracle"
214915,"Associate Manager - Data Analytics","Hyderabad, Telangana, India","Full-time","64800.0","2023-01-18 01:11:39","Sutherland","ssis"
944186,"Manager - Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-01-17 10:12:15","Myntra","sql"
944186,"Manager - Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-01-17 10:12:15","Myntra","python"
944186,"Manager - Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-01-17 10:12:15","Myntra","r"
944186,"Manager - Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-01-17 10:12:15","Myntra","excel"
867802,"Research Analyst I - Defence Data Development","Bengaluru, Karnataka, India","Full-time","64800.0","2023-05-30 22:10:59","Janes","excel"
867802,"Research Analyst I - Defence Data Development","Bengaluru, Karnataka, India","Full-time","64800.0","2023-05-30 22:10:59","Janes","word"
189765,"Analyst 4, Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-12-24 01:09:11","Western Digital","sql"
189765,"Analyst 4, Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-12-24 01:09:11","Western Digital","python"
189765,"Analyst 4, Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-12-24 01:09:11","Western Digital","r"
189765,"Analyst 4, Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-12-24 01:09:11","Western Digital","oracle"
189765,"Analyst 4, Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-12-24 01:09:11","Western Digital","tableau"
189765,"Analyst 4, Data Analytics","Bengaluru, Karnataka, India","Full-time","64800.0","2023-12-24 01:09:11","Western Digital","alteryx"
946307,"Associate Data Analyst","India","Full-time","64600.0","2023-07-12 15:11:32","Amwell","sql"
946307,"Associate Data Analyst","India","Full-time","64600.0","2023-07-12 15:11:32","Amwell","t-sql"
946307,"Associate Data Analyst","India","Full-time","64600.0","2023-07-12 15:11:32","Amwell","vba"
946307,"Associate Data Analyst","India","Full-time","64600.0","2023-07-12 15:11:32","Amwell","sql server"
946307,"Associate Data Analyst","India","Full-time","64600.0","2023-07-12 15:11:32","Amwell","looker"
946307,"Associate Data Analyst","India","Full-time","64600.0","2023-07-12 15:11:32","Amwell","ms access"
1441112,"Business/Data Analyst","Gurugram, Haryana, India","Full-time","57500.0","2023-07-13 17:11:57","Miratech","sheets"
667697,"Data Analyst - CRM","Hyderabad, Telangana, India","Full-time","57500.0","2023-06-02 17:31:11","DAZN","sql"
667697,"Data Analyst - CRM","Hyderabad, Telangana, India","Full-time","57500.0","2023-06-02 17:31:11","DAZN","snowflake"
667697,"Data Analyst - CRM","Hyderabad, Telangana, India","Full-time","57500.0","2023-06-02 17:31:11","DAZN","tableau"
667697,"Data Analyst - CRM","Hyderabad, Telangana, India","Full-time","57500.0","2023-06-02 17:31:11","DAZN","looker"
1813390,"Data Analyst","New Delhi, Delhi, India","Full-time","57500.0","2023-06-29 12:13:17","Verisk","sql"
1813390,"Data Analyst","New Delhi, Delhi, India","Full-time","57500.0","2023-06-29 12:13:17","Verisk","python"
1813390,"Data Analyst","New Delhi, Delhi, India","Full-time","57500.0","2023-06-29 12:13:17","Verisk","aws"
722446,"Junior Data Analyst","Mumbai, Maharashtra, India","Full-time","57500.0","2023-08-08 06:13:06","WPP","sql"
722446,"Junior Data Analyst","Mumbai, Maharashtra, India","Full-time","57500.0","2023-08-08 06:13:06","WPP","alteryx"
663306,"Data Analyst","Chennai, Tamil Nadu, India","Full-time","57500.0","2023-05-27 06:10:03","Freshworks","tableau"
663306,"Data Analyst","Chennai, Tamil Nadu, India","Full-time","57500.0","2023-05-27 06:10:03","Freshworks","power bi"
299655,"Graduate Data Analyst","Mumbai, Maharashtra, India","Full-time","57500.0","2023-07-12 16:11:51","YouGov","sql"
299655,"Graduate Data Analyst","Mumbai, Maharashtra, India","Full-time","57500.0","2023-07-12 16:11:51","YouGov","python"
299655,"Graduate Data Analyst","Mumbai, Maharashtra, India","Full-time","57500.0","2023-07-12 16:11:51","YouGov","r"
299655,"Graduate Data Analyst","Mumbai, Maharashtra, India","Full-time","57500.0","2023-07-12 16:11:51","YouGov","excel"
671340,"Business Data Analyst","India","Full-time","54988.0","2023-12-16 21:07:22","NetApp","tableau"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","sql"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","java"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","r"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","mongo"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","cassandra"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","db2"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","aws"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","oracle"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","excel"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","git"
1614840,"Product Engineer I - Matching/ Data Analyst","Mumbai, Maharashtra, India","Full-time","53014.0","2023-03-21 07:33:29","Experian","bitbucket"
59394,"Research Analyst I - Defence Data Development","Bengaluru, Karnataka, India","Full-time","50400.0","2023-07-17 23:22:07","Janes","excel"
59394,"Research Analyst I - Defence Data Development","Bengaluru, Karnataka, India","Full-time","50400.0","2023-07-17 23:22:07","Janes","word"
566080,"EDI Enrollment Analyst","Hyderabad, Telangana, India","Full-time","50400.0","2023-04-21 22:32:24","Sutherland","go"
566080,"EDI Enrollment Analyst","Hyderabad, Telangana, India","Full-time","50400.0","2023-04-21 22:32:24","Sutherland","excel"
566080,"EDI Enrollment Analyst","Hyderabad, Telangana, India","Full-time","50400.0","2023-04-21 22:32:24","Sutherland","word"
566080,"EDI Enrollment Analyst","Hyderabad, Telangana, India","Full-time","50400.0","2023-04-21 22:32:24","Sutherland","powerpoint"
833077,"Data Quality Analyst","Pune, Maharashtra, India","Full-time","50400.0","2023-03-15 13:12:15","IntegriChain","sql"
833077,"Data Quality Analyst","Pune, Maharashtra, India","Full-time","50400.0","2023-03-15 13:12:15","IntegriChain","python"
833077,"Data Quality Analyst","Pune, Maharashtra, India","Full-time","50400.0","2023-03-15 13:12:15","IntegriChain","azure"
833077,"Data Quality Analyst","Pune, Maharashtra, India","Full-time","50400.0","2023-03-15 13:12:15","IntegriChain","aws"
833077,"Data Quality Analyst","Pune, Maharashtra, India","Full-time","50400.0","2023-03-15 13:12:15","IntegriChain","excel"
833077,"Data Quality Analyst","Pune, Maharashtra, India","Full-time","50400.0","2023-03-15 13:12:15","IntegriChain","git"
833077,"Data Quality Analyst","Pune, Maharashtra, India","Full-time","50400.0","2023-03-15 13:12:15","IntegriChain","jenkins"
1696350,"Analyst Invoice Processing (Data Operations)","India","Full-time","32400.0","2023-11-23 16:13:02","BlackRock","excel"
1696350,"Analyst Invoice Processing (Data Operations)","India","Full-time","32400.0","2023-11-23 16:13:02","BlackRock","terminal"
